year,state,pop_2010,acres,nrel_cap_factor,region,iso_rto,iso_rto_dummy,retail_choice,net_meter_cap_dc,net_meter_cap_ac,comm__cap_ac,dc_cap_added,ac_cap_added,n_plants,dc_cap_added_qf,ac_cap_added_qf,n_plants_qf,cum_dc_cap_added,cum_ac_cap_added,cum_n_plants,cum_dc_cap_added_qf,cum_ac_cap_added_qf,cum_n_plants_qf,avg_cap_ac,avg_cap_ac_qf,first_plant_yr,first_plant_sector,first_ipp_plant_yr,first_grid_yr,first_mega_plant,first_qf_year,utility_scale_solar_mwh,solar_mwh,any_plant,first_plant_pre_sample,first_plant,first_ipp_plant,first_rps_year,first_carveout_year,active_solar_rps,first_carveout_pre_sample,first_carveout,active_rps,first_rps_pre_sample,first_rps,tot_rps_lbl,solar_rps_manual,dg_rps_manual,solar_rps_lbl,lbl_sales,solar_carveout_diff,solar_carveout_f2,rps_diff,rps_f2,end_carveout_yr,end_rps_yr,itc_introduced,ptc_introduced,itc_expired,ptc_expired,itc_start_yr,itc_end_yr,ptc_start_yr,ptc_end_yr,purpa_wholesale_2020,purpa_competitive_2020,purpa_standard_contract_2020,purpa_mw_limit_2020,purpa_max_term_2020
2011,TX,25241971,171057,0.218,ERCOT,True,1,1,0.0,0.0,0.0,35.0,30.0,1.0,0.0,0.0,0.0,51.7,43.9,2.0,0.0,0.0,0.0,30.0,0.0,2010.0,IPP Non-CHP,2010.0,2011.0,2010.0,2012.0,29,29.0,1,0,0,0,2002.0,0.0,0,0,0,1,0,0,4.18,0.0,0.0,0.0,376065.116,0.0,0.0,0.7699999999999996,5.42,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,0.1,
2012,TX,25241971,171057,0.218,ERCOT,True,1,1,1.6,1.4,1.4,35.5,30.6,3.0,35.5,30.6,3.0,87.2,74.5,5.0,35.5,30.6,3.0,10.2,10.2,2010.0,IPP Non-CHP,2010.0,2011.0,2010.0,2012.0,118,118.0,1,0,0,0,2002.0,0.0,0,0,0,1,0,0,4.46,0.0,0.0,0.0,365104.131,0.0,0.0,0.28000000000000025,5.33,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,0.1,
2013,TX,25241971,171057,0.218,ERCOT,True,1,1,0.0,0.0,0.0,68.1,50.7,2.0,0.0,0.0,0.0,155.3,125.2,7.0,35.5,30.6,3.0,25.35,0.0,2010.0,IPP Non-CHP,2010.0,2011.0,2010.0,2012.0,163.0,163.0,1,0,0,0,2002.0,0.0,0,0,0,1,0,0,5.42,0.0,0.0,0.0,378817.254,0.0,0.0,0.96,5.93,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,0.1,
2014,TX,25241971,171057,0.218,ERCOT,True,1,1,0.0,0.0,0.0,67.5,54.5,3.0,62.1,50.1,2.0,222.8,179.7,10.0,97.6,80.7,5.0,18.166666666666668,25.05,2010.0,IPP Non-CHP,2010.0,2011.0,2010.0,2012.0,282.0,282.0,1,0,0,0,2002.0,0.0,0,0,0,1,0,0,5.33,0.0,0.0,0.0,389669.82,0.0,0.0,-0.08999999999999986,6.02,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,0.1,
2015,TX,25241971,171057,0.218,ERCOT,True,1,1,2.6,2.0,0.0,173.6,137.29999999999998,4.0,6.7,5.5,1.0,396.4,317.0,14.0,104.3,86.2,6.0,34.325,5.5,2010.0,IPP Non-CHP,2010.0,2011.0,2010.0,2012.0,401.0,401.0,1,0,0,0,2002.0,0.0,0,0,0,1,0,0,5.93,0.0,0.0,0.0,392337.354,0.0,0.0,0.5999999999999996,5.97,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,0.1,
2016,TX,25241971,171057,0.218,ERCOT,True,1,1,1.1,1.0,0.0,346.8,265.0,3.0,7.0,5.0,1.0,743.2,582.0,17.0,111.3,91.2,7.0,88.33333333333333,5.0,2010.0,IPP Non-CHP,2010.0,2011.0,2010.0,2012.0,731.0,731.0,1,0,0,0,2002.0,0.0,0,0,0,1,0,0,6.02,0.0,0.0,0.0,398661.809,0.0,0.0,0.08999999999999986,5.66,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,0.1,
2017,TX,25241971,171057,0.218,ERCOT,True,1,1,1.2,1.2,0.0,867.8000000000002,658.8,18.0,108.0,80.30000000000001,11.0,1611.0000000000002,1240.8,35.0,219.3,171.5,18.0,36.6,7.300000000000001,2010.0,IPP Non-CHP,2010.0,2011.0,2010.0,2012.0,2189.0,2189.0,1,0,0,0,2002.0,0.0,0,0,0,1,0,0,5.97,0.0,0.0,0.0,401880.374,0.0,0.0,-0.04999999999999982,5.52,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,0.1,
2018,TX,25241971,171057,0.218,ERCOT,True,1,1,0.0,0.0,0.0,874.8000000000002,708.6,14.0,0.0,0.0,0.0,2485.8,1949.4,49.0,219.3,171.5,18.0,50.614285714285714,0.0,2010.0,IPP Non-CHP,2010.0,2011.0,2010.0,2012.0,3206.0,3206.0,1,0,0,0,2002.0,0.0,0,0,0,1,0,0,5.66,0.0,0.0,0.0,424418.628,0.0,0.0,-0.3099999999999996,5.56,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,0.1,
2019,TX,25241971,171057,0.218,ERCOT,True,1,1,1.8,1.7,1.7,632.3000000000001,487.5,8.0,21.4,15.0,2.0,3118.1000000000004,2436.9,57.0,240.7,186.5,20.0,60.9375,7.5,2010.0,IPP Non-CHP,2010.0,2011.0,2010.0,2012.0,4365.0,4365.0,1,0,0,0,2002.0,0.0,0,0,0,1,0,0,5.52,0.0,0.0,0.0,434769.4764926374,0.0,0.0,-0.14000000000000057,5.44,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,0.1,
2005,UT,2775332,54339,0.248,Northwest,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,IPP Non-CHP,2012.0,2012.0,2015.0,2015.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007.0,2021.0,,,1.0,3.0,15.0
2006,UT,2775332,54339,0.248,Northwest,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,IPP Non-CHP,2012.0,2012.0,2015.0,2015.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,26365.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007.0,2021.0,,,1.0,3.0,15.0
2007,UT,2775332,54339,0.248,Northwest,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,IPP Non-CHP,2012.0,2012.0,2015.0,2015.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27785.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,2007.0,2021.0,,,1.0,3.0,15.0
2008,UT,2775332,54339,0.248,Northwest,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,IPP Non-CHP,2012.0,2012.0,2015.0,2015.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28191.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007.0,2021.0,,,1.0,3.0,15.0
2009,UT,2775332,54339,0.248,Northwest,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,IPP Non-CHP,2012.0,2012.0,2015.0,2015.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,27586.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007.0,2021.0,,,1.0,3.0,15.0
2010,UT,2775332,54339,0.248,Northwest,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,IPP Non-CHP,2012.0,2012.0,2015.0,2015.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28044.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007.0,2021.0,,,1.0,3.0,15.0
2011,UT,2775332,54339,0.248,Northwest,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,IPP Non-CHP,2012.0,2012.0,2015.0,2015.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28858.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007.0,2021.0,,,1.0,3.0,15.0
2012,UT,2775332,54339,0.248,Northwest,False,0,0,0.0,0.0,0.0,1.6,1.3,1.0,0.0,0.0,0.0,1.6,1.3,1.0,0.0,0.0,0.0,1.3,0.0,2012.0,IPP Non-CHP,2012.0,2012.0,2015.0,2015.0,2,2.0,0,0,1,1,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29723.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007.0,2021.0,,,1.0,3.0,15.0
2013,UT,2775332,54339,0.248,Northwest,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.3,1.0,0.0,0.0,0.0,0.0,0.0,2012.0,IPP Non-CHP,2012.0,2012.0,2015.0,2015.0,2.0,2.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30474.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007.0,2021.0,,,1.0,3.0,15.0
2014,UT,2775332,54339,0.248,Northwest,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.3,1.0,0.0,0.0,0.0,0.0,0.0,2012.0,IPP Non-CHP,2012.0,2012.0,2015.0,2015.0,2.0,2.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30043.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007.0,2021.0,,,1.0,3.0,15.0
2015,UT,2775332,54339,0.248,Northwest,False,0,0,0.0,0.0,0.0,209.30000000000004,165.10000000000002,14.0,102.0,82.9,12.0,210.90000000000003,166.40000000000003,15.0,102.0,82.9,12.0,11.792857142857144,6.908333333333334,2012.0,IPP Non-CHP,2012.0,2012.0,2015.0,2015.0,32.0,32.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30192.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007.0,2021.0,,,1.0,3.0,15.0
2016,UT,2775332,54339,0.248,Northwest,False,0,0,0.0,0.0,0.0,864.5999999999998,689.4,13.0,838.7999999999998,669.4,12.0,1075.4999999999998,855.8,28.0,940.7999999999998,752.3,24.0,53.03076923076923,55.78333333333333,2012.0,IPP Non-CHP,2012.0,2012.0,2015.0,2015.0,1054.0,1054.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30179.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007.0,2021.0,,,1.0,3.0,15.0
2017,UT,2775332,54339,0.248,Northwest,False,0,0,1.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.4999999999998,855.8,28.0,940.7999999999998,752.3,24.0,0.0,0.0,2012.0,IPP Non-CHP,2012.0,2012.0,2015.0,2015.0,2211.0,2211.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30589.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007.0,2021.0,,,1.0,3.0,15.0
2018,UT,2775332,54339,0.248,Northwest,False,0,0,0.0,0.0,0.0,2.5,2.0,1.0,0.0,0.0,0.0,1077.9999999999998,857.8,29.0,940.7999999999998,752.3,24.0,2.0,0.0,2012.0,IPP Non-CHP,2012.0,2012.0,2015.0,2015.0,2224.0,2224.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,31242.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007.0,2021.0,,,1.0,3.0,15.0
2019,UT,2775332,54339,0.248,Northwest,False,0,0,0.0,0.0,0.0,57.6,57.6,1.0,0.0,0.0,0.0,1135.5999999999997,915.4,30.0,940.7999999999998,752.3,24.0,57.6,0.0,2012.0,IPP Non-CHP,2012.0,2012.0,2015.0,2015.0,2186.0,2186.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,31652.346488366547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2007.0,2021.0,,,1.0,3.0,15.0
2005,VA,8023699,27089,0.2,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2016.0,2016.0,2016.0,2017.0,0,0.0,0,0,0,0,2021.0,2021.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2006,VA,8023699,27089,0.2,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2016.0,2016.0,2016.0,2017.0,0,0.0,0,0,0,0,2021.0,2021.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,106721.241,0.0,0.0,0.0,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2007,VA,8023699,27089,0.2,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2016.0,2016.0,2016.0,2017.0,0,0.0,0,0,0,0,2021.0,2021.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,111569.552,0.0,0.0,0.0,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2008,VA,8023699,27089,0.2,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2016.0,2016.0,2016.0,2017.0,0,0.0,0,0,0,0,2021.0,2021.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,110106.337,0.0,0.0,0.0,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2009,VA,8023699,27089,0.2,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2016.0,2016.0,2016.0,2017.0,0,0.0,0,0,0,0,2021.0,2021.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,108462.463,0.0,0.0,0.0,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2010,VA,8023699,27089,0.2,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2016.0,2016.0,2016.0,2017.0,0,0.0,0,0,0,0,2021.0,2021.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,113806.135,0.0,0.0,0.0,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2011,VA,8023699,27089,0.2,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2016.0,2016.0,2016.0,2017.0,0,0.0,0,0,0,0,2021.0,2021.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,110228.265,0.0,0.0,0.0,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2012,VA,8023699,27089,0.2,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2016.0,2016.0,2016.0,2017.0,0,0.0,0,0,0,0,2021.0,2021.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,107794.985,0.0,0.0,0.0,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2013,VA,8023699,27089,0.2,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2016.0,2016.0,2016.0,2017.0,0.0,0.0,0,0,0,0,2021.0,2021.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,110511.827,0.0,0.0,0.0,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2014,VA,8023699,27089,0.2,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2016.0,2016.0,2016.0,2017.0,0.0,0.0,0,0,0,0,2021.0,2021.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,112098.381,0.0,0.0,0.0,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2015,VA,8023699,27089,0.2,PJM,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,Electric Utility,2016.0,2016.0,2016.0,2017.0,0.0,0.0,0,0,0,0,2021.0,2021.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,112009.045,0.0,0.0,0.0,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2016,VA,8023699,27089,0.2,PJM,True,1,0,0.0,0.0,0.0,183.4,139.0,6.0,0.0,0.0,0.0,183.4,139.0,6.0,0.0,0.0,0.0,23.166666666666668,0.0,2016.0,Electric Utility,2016.0,2016.0,2016.0,2017.0,21.0,21.0,0,0,1,1,2021.0,2021.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,112280.665,0.0,0.0,0.0,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2017,VA,8023699,27089,0.2,PJM,True,1,0,0.0,0.0,0.0,378.8,285.0,15.0,81.3,63.0,6.0,562.2,424.0,21.0,81.3,63.0,6.0,19.0,10.5,2016.0,Electric Utility,2016.0,2016.0,2016.0,2017.0,313.0,313.0,1,0,0,0,2021.0,2021.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,111529.732,0.0,0.0,0.0,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2018,VA,8023699,27089,0.2,PJM,True,1,0,8.0,6.0,0.0,42.2,32.0,2.0,0.0,0.0,0.0,604.4000000000001,456.0,23.0,81.3,63.0,6.0,16.0,0.0,2016.0,Electric Utility,2016.0,2016.0,2016.0,2017.0,763.0,763.0,1,0,0,0,2021.0,2021.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,118166.348,0.0,0.0,0.0,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2019,VA,8023699,27089,0.2,PJM,True,1,0,1.3,1.3,1.3,238.7,162.3,2.0,0.0,0.0,0.0,843.1000000000001,618.3,25.0,81.3,63.0,6.0,81.15,0.0,2016.0,Electric Utility,2016.0,2016.0,2016.0,2017.0,949.0,949.0,1,0,0,0,2021.0,2021.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,121221.66670301108,0.0,0.0,0.0,12.71,2045.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2005,VT,625879,6154,0.176,ISO-NE,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,IPP Non-CHP,2011.0,2013.0,2018.0,2011.0,0,0.0,0,0,0,0,2017.0,2017.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2032.0,2017.0,0.0,0.0,0.0,0.0,2008.0,2010.0,,,,,1.0,0.1,7.0
2006,VT,625879,6154,0.176,ISO-NE,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,IPP Non-CHP,2011.0,2013.0,2018.0,2011.0,0,0.0,0,0,0,0,2017.0,2017.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5795.029,0.0,0.0,0.0,0.0,2032.0,2017.0,0.0,0.0,0.0,0.0,2008.0,2010.0,,,,,1.0,0.1,7.0
2007,VT,625879,6154,0.176,ISO-NE,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,IPP Non-CHP,2011.0,2013.0,2018.0,2011.0,0,0.0,0,0,0,0,2017.0,2017.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5864.006,0.0,0.0,0.0,0.0,2032.0,2017.0,0.0,0.0,0.0,0.0,2008.0,2010.0,,,,,1.0,0.1,7.0
2008,VT,625879,6154,0.176,ISO-NE,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,IPP Non-CHP,2011.0,2013.0,2018.0,2011.0,0,0.0,0,0,0,0,2017.0,2017.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5741.204,0.0,0.0,0.0,0.0,2032.0,2017.0,1.0,0.0,0.0,0.0,2008.0,2010.0,,,,,1.0,0.1,7.0
2009,VT,625879,6154,0.176,ISO-NE,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,IPP Non-CHP,2011.0,2013.0,2018.0,2011.0,0,0.0,0,0,0,0,2017.0,2017.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5496.513,0.0,0.0,0.0,0.0,2032.0,2017.0,0.0,0.0,0.0,0.0,2008.0,2010.0,,,,,1.0,0.1,7.0
2010,VT,625879,6154,0.176,ISO-NE,True,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,IPP Non-CHP,2011.0,2013.0,2018.0,2011.0,2,2.0,0,0,0,0,2017.0,2017.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5594.833,0.0,0.0,0.0,0.0,2032.0,2017.0,0.0,0.0,1.0,0.0,2008.0,2010.0,,,,,1.0,0.1,7.0
2011,VT,625879,6154,0.176,ISO-NE,True,1,0,1.5,1.3,0.0,2.2,2.2,1.0,2.2,2.2,1.0,2.2,2.2,1.0,2.2,2.2,1.0,2.2,2.2,2011.0,IPP Non-CHP,2011.0,2013.0,2018.0,2011.0,2,2.0,0,0,1,1,2017.0,2017.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5550.184,0.0,0.0,0.0,0.0,2032.0,2017.0,0.0,0.0,0.0,0.0,2008.0,2010.0,,,,,1.0,0.1,7.0
2012,VT,625879,6154,0.176,ISO-NE,True,1,0,4.7,4.0,0.0,2.5,1.8,1.0,0.0,0.0,0.0,4.7,4.0,2.0,2.2,2.2,1.0,1.8,0.0,2011.0,IPP Non-CHP,2011.0,2013.0,2018.0,2011.0,5,5.0,1,0,0,0,2017.0,2017.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5510.764,0.0,0.0,0.0,0.0,2032.0,2017.0,0.0,0.0,0.0,0.0,2008.0,2010.0,,,,,1.0,0.1,7.0
2013,VT,625879,6154,0.176,ISO-NE,True,1,0,0.0,0.0,0.0,10.0,8.5,4.0,8.0,6.5,3.0,14.7,12.5,6.0,10.2,8.7,4.0,2.125,2.1666666666666665,2011.0,IPP Non-CHP,2011.0,2013.0,2018.0,2011.0,17.0,17.0,1,0,0,0,2017.0,2017.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5587.712,0.0,0.0,0.0,0.0,2032.0,2017.0,0.0,0.0,0.0,0.0,2008.0,2010.0,,,,,1.0,0.1,7.0
2014,VT,625879,6154,0.176,ISO-NE,True,1,0,1.5,1.5,0.0,20.8,16.7,8.0,12.3,10.5,5.0,35.5,29.2,14.0,22.5,19.2,9.0,2.0875,2.1,2011.0,IPP Non-CHP,2011.0,2013.0,2018.0,2011.0,24.0,24.0,1,0,0,0,2017.0,2017.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5569.861,0.0,0.0,0.0,0.0,2032.0,2017.0,0.0,0.0,0.0,0.0,2008.0,2010.0,,,,,1.0,0.1,7.0
2015,VT,625879,6154,0.176,ISO-NE,True,1,0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,37.5,31.2,15.0,22.5,19.2,9.0,2.0,0.0,2011.0,IPP Non-CHP,2011.0,2013.0,2018.0,2011.0,48.0,48.0,1,0,0,0,2017.0,2017.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5521.109,0.0,1.0,0.0,55.0,2032.0,2017.0,0.0,0.0,0.0,0.0,2008.0,2010.0,,,,,1.0,0.1,7.0
2016,VT,625879,6154,0.176,ISO-NE,True,1,0,2.6,1.8,0.0,29.3,27.8,9.0,13.2,12.1,5.0,66.8,59.0,24.0,35.7,31.3,14.0,3.088888888888889,2.4200000000000004,2011.0,IPP Non-CHP,2011.0,2013.0,2018.0,2011.0,59.0,59.0,1,0,0,0,2017.0,2017.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5516.45,0.0,1.6,0.0,55.0,2032.0,2017.0,0.0,0.0,0.0,0.0,2008.0,2010.0,,,,,1.0,0.1,7.0
2017,VT,625879,6154,0.176,ISO-NE,True,1,0,0.0,0.0,0.0,11.9,8.5,3.0,3.2,2.2,1.0,78.69999999999999,67.5,27.0,38.900000000000006,33.5,15.0,2.833333333333333,2.2,2011.0,IPP Non-CHP,2011.0,2013.0,2018.0,2011.0,99.0,99.0,1,0,0,0,2017.0,2017.0,0,0,1,0,0,1,55.0,1.0,0.0,1.0,5423.662,1.0,2.2,55.0,55.0,2032.0,2017.0,0.0,0.0,0.0,0.0,2008.0,2010.0,,,,,1.0,0.1,7.0
